machine_id,timestamp,temperature,acoustic_vibration
Palletizer_2,2026-06-28 04:00:00,21.82,24.53
CNC_Mill_1,2026-06-28 04:15:00,25.17,31.1
CNC_Lathe_1,2026-06-28 04:15:00,22.67,24.82
Robotic_Welder_1,2026-06-28 04:15:00,26.65,59.43
Pick_Place_1,2026-06-28 04:15:00,22.54,25.35
Assembly_Conveyor_1,2026-06-28 04:15:00,21.2,24.89
Injection_Molder_2,2026-06-28 04:15:00,21.65,25.34
Thermoformer_2,2026-06-28 04:15:00,21.23,24.99
Packaging_Robot_2,2026-06-28 04:15:00,21.15,24.8
Labeling_Machine_2,2026-06-28 04:15:00,20.64,24.97
Palletizer_2,2026-06-28 04:15:00,21.95,25.77
CNC_Mill_1,2026-06-28 04:30:00,22.62,30.19
CNC_Lathe_1,2026-06-28 04:30:00,22.47,25.41
Robotic_Welder_1,2026-06-28 04:30:00,26.08,57.23
Pick_Place_1,2026-06-28 04:30:00,21.44,25.68
Assembly_Conveyor_1,2026-06-28 04:30:00,20.93,24.39
Injection_Molder_2,2026-06-28 04:30:00,21.85,24.83
Thermoformer_2,2026-06-28 04:30:00,21.68,25.55
Packaging_Robot_2,2026-06-28 04:30:00,22.09,25.37
Labeling_Machine_2,2026-06-28 04:30:00,21.92,24.42
Palletizer_2,2026-06-28 04:30:00,22.26,23.75
CNC_Mill_1,2026-06-28 04:45:00,24.96,29.82
CNC_Lathe_1,2026-06-28 04:45:00,22.73,25.18
Robotic_Welder_1,2026-06-28 04:45:00,27.22,55.31
Pick_Place_1,2026-06-28 04:45:00,21.15,25.59
Assembly_Conveyor_1,2026-06-28 04:45:00,22.12,25.14
Injection_Molder_2,2026-06-28 04:45:00,22.22,24.75
Thermoformer_2,2026-06-28 04:45:00,21.87,25.87
Packaging_Robot_2,2026-06-28 04:45:00,21.3,24.58
Labeling_Machine_2,2026-06-28 04:45:00,22.34,24.68
Palletizer_2,2026-06-28 04:45:00,22.09,24.46
CNC_Mill_1,2026-06-28 05:00:00,24.8,29.2
CNC_Lathe_1,2026-06-28 05:00:00,21.83,25.23
Robotic_Welder_1,2026-06-28 05:00:00,25.41,60.53
Pick_Place_1,2026-06-28 05:00:00,22.19,25.85
Assembly_Conveyor_1,2026-06-28 05:00:00,22.58,24.94
Injection_Molder_2,2026-06-28 05:00:00,22.32,24.37
Thermoformer_2,2026-06-28 05:00:00,21.2,25.04
Packaging_Robot_2,2026-06-28 05:00:00,22.95,24.66
Labeling_Machine_2,2026-06-28 05:00:00,21.62,26.04
Palletizer_2,2026-06-28 05:00:00,22.15,24.29
CNC_Mill_1,2026-06-28 05:15:00,25.34,31.32
CNC_Lathe_1,2026-06-28 05:15:00,21.74,24.55
Robotic_Welder_1,2026-06-28 05:15:00,25.29,56.54
Pick_Place_1,2026-06-28 05:15:00,22.55,25.24
Assembly_Conveyor_1,2026-06-28 05:15:00,21.69,24.75
Injection_Molder_2,2026-06-28 05:15:00,22.2,24.49
Thermoformer_2,2026-06-28 05:15:00,22.25,25.03
Packaging_Robot_2,2026-06-28 05:15:00,21.58,24.76
Labeling_Machine_2,2026-06-28 05:15:00,21.62,24.68
Palletizer_2,2026-06-28 05:15:00,23.13,25.45
CNC_Mill_1,2026-06-28 05:30:00,24.95,31.48
CNC_Lathe_1,2026-06-28 05:30:00,22.31,24.29
Robotic_Welder_1,2026-06-28 05:30:00,25.36,56.27
Pick_Place_1,2026-06-28 05:30:00,21.77,24.37
Assembly_Conveyor_1,2026-06-28 05:30:00,22.38,23.93
Injection_Molder_2,2026-06-28 05:30:00,22.21,25.13
Thermoformer_2,2026-06-28 05:30:00,20.93,25.02
Packaging_Robot_2,2026-06-28 05:30:00,22.4,24.57
Labeling_Machine_2,2026-06-28 05:30:00,22.41,24.92
Palletizer_2,2026-06-28 05:30:00,23.08,24.56
CNC_Mill_1,2026-06-28 05:45:00,26.43,29.0
CNC_Lathe_1,2026-06-28 05:45:00,22.43,25.43
Robotic_Welder_1,2026-06-28 05:45:00,24.47,56.35
Pick_Place_1,2026-06-28 05:45:00,22.71,25.49
Assembly_Conveyor_1,2026-06-28 05:45:00,21.96,25.07
Injection_Molder_2,2026-06-28 05:45:00,21.67,25.37
Thermoformer_2,2026-06-28 05:45:00,22.89,24.75
Packaging_Robot_2,2026-06-28 05:45:00,21.99,25.05
Labeling_Machine_2,2026-06-28 05:45:00,22.17,25.42
Palletizer_2,2026-06-28 05:45:00,22.59,25.05
CNC_Mill_1,2026-06-28 06:00:00,24.64,29.75
CNC_Lathe_1,2026-06-28 06:00:00,22.75,25.47
Robotic_Welder_1,2026-06-28 06:00:00,28.33,58.91
Pick_Place_1,2026-06-28 06:00:00,22.88,23.99
Assembly_Conveyor_1,2026-06-28 06:00:00,21.26,24.7
Injection_Molder_2,2026-06-28 06:00:00,22.96,25.02
Thermoformer_2,2026-06-28 06:00:00,21.69,24.86
Packaging_Robot_2,2026-06-28 06:00:00,22.26,25.07
Labeling_Machine_2,2026-06-28 06:00:00,22.27,24.04
Palletizer_2,2026-06-28 06:00:00,21.63,25.21
CNC_Mill_1,2026-06-28 06:15:00,26.59,29.81
CNC_Lathe_1,2026-06-28 06:15:00,20.49,25.5
Robotic_Welder_1,2026-06-28 06:15:00,28.34,54.13
Pick_Place_1,2026-06-28 06:15:00,22.93,25.73
Assembly_Conveyor_1,2026-06-28 06:15:00,22.25,24.71
Injection_Molder_2,2026-06-28 06:15:00,22.3,24.69
Thermoformer_2,2026-06-28 06:15:00,21.87,24.99
Packaging_Robot_2,2026-06-28 06:15:00,21.87,24.24
Labeling_Machine_2,2026-06-28 06:15:00,22.45,26.3
Palletizer_2,2026-06-28 06:15:00,21.34,24.62
CNC_Mill_1,2026-06-28 06:30:00,25.58,30.39
CNC_Lathe_1,2026-06-28 06:30:00,23.21,24.46
Robotic_Welder_1,2026-06-28 06:30:00,26.24,59.07
Pick_Place_1,2026-06-28 06:30:00,22.71,24.32
Assembly_Conveyor_1,2026-06-28 06:30:00,22.15,24.83
Injection_Molder_2,2026-06-28 06:30:00,22.74,24.86
Thermoformer_2,2026-06-28 06:30:00,22.87,26.0
Packaging_Robot_2,2026-06-28 06:30:00,21.85,24.93
Labeling_Machine_2,2026-06-28 06:30:00,22.38,25.0
Palletizer_2,2026-06-28 06:30:00,21.82,24.81
CNC_Mill_1,2026-06-28 06:45:00,26.62,29.97
CNC_Lathe_1,2026-06-28 06:45:00,22.78,26.4
Robotic_Welder_1,2026-06-28 06:45:00,27.28,60.63
Pick_Place_1,2026-06-28 06:45:00,22.8,24.14
Assembly_Conveyor_1,2026-06-28 06:45:00,21.44,26.01
Injection_Molder_2,2026-06-28 06:45:00,21.36,25.44
Thermoformer_2,2026-06-28 06:45:00,22.02,25.24
Packaging_Robot_2,2026-06-28 06:45:00,22.04,25.04
Labeling_Machine_2,2026-06-28 06:45:00,22.62,25.11
Palletizer_2,2026-06-28 06:45:00,22.37,25.65
CNC_Mill_1,2026-06-28 07:00:00,23.22,29.81
CNC_Lathe_1,2026-06-28 07:00:00,21.04,25.18
Robotic_Welder_1,2026-06-28 07:00:00,26.96,58.31
Pick_Place_1,2026-06-28 07:00:00,22.1,24.89
Assembly_Conveyor_1,2026-06-28 07:00:00,21.97,25.54
Injection_Molder_2,2026-06-28 07:00:00,22.41,25.21
Thermoformer_2,2026-06-28 07:00:00,21.36,24.99
Packaging_Robot_2,2026-06-28 07:00:00,21.41,24.54
Labeling_Machine_2,2026-06-28 07:00:00,22.37,25.01
Palletizer_2,2026-06-28 07:00:00,21.99,24.67
CNC_Mill_1,2026-06-28 07:15:00,25.76,30.29
CNC_Lathe_1,2026-06-28 07:15:00,22.21,25.05
Robotic_Welder_1,2026-06-28 07:15:00,26.3,56.3
Pick_Place_1,2026-06-28 07:15:00,22.57,25.31
Assembly_Conveyor_1,2026-06-28 07:15:00,21.96,24.99
Injection_Molder_2,2026-06-28 07:15:00,22.94,24.46
Thermoformer_2,2026-06-28 07:15:00,22.21,24.36
Packaging_Robot_2,2026-06-28 07:15:00,21.57,25.23
Labeling_Machine_2,2026-06-28 07:15:00,22.2,25.43
Palletizer_2,2026-06-28 07:15:00,22.92,24.23
CNC_Mill_1,2026-06-28 07:30:00,23.89,29.11
CNC_Lathe_1,2026-06-28 07:30:00,21.13,25.49
Robotic_Welder_1,2026-06-28 07:30:00,24.12,58.61
Pick_Place_1,2026-06-28 07:30:00,21.38,24.83
Assembly_Conveyor_1,2026-06-28 07:30:00,21.54,25.72
Injection_Molder_2,2026-06-28 07:30:00,22.15,24.81
Thermoformer_2,2026-06-28 07:30:00,22.15,25.5
Packaging_Robot_2,2026-06-28 07:30:00,22.02,25.65
Labeling_Machine_2,2026-06-28 07:30:00,22.06,24.35
Palletizer_2,2026-06-28 07:30:00,21.23,24.75
CNC_Mill_1,2026-06-28 07:45:00,24.5,29.45
CNC_Lathe_1,2026-06-28 07:45:00,22.29,25.24
Robotic_Welder_1,2026-06-28 07:45:00,26.2,57.88
Pick_Place_1,2026-06-28 07:45:00,22.55,25.76
Assembly_Conveyor_1,2026-06-28 07:45:00,23.06,24.78
Injection_Molder_2,2026-06-28 07:45:00,21.55,25.28
Thermoformer_2,2026-06-28 07:45:00,21.9,25.69
Packaging_Robot_2,2026-06-28 07:45:00,21.45,24.71
Labeling_Machine_2,2026-06-28 07:45:00,22.79,24.69
Palletizer_2,2026-06-28 07:45:00,22.56,24.84
CNC_Mill_1,2026-06-28 08:00:00,25.2,31.28
CNC_Lathe_1,2026-06-28 08:00:00,21.97,25.07
Robotic_Welder_1,2026-06-28 08:00:00,25.8,59.36
Pick_Place_1,2026-06-28 08:00:00,22.71,25.14
Assembly_Conveyor_1,2026-06-28 08:00:00,22.11,24.32
Injection_Molder_2,2026-06-28 08:00:00,22.06,25.99
Thermoformer_2,2026-06-28 08:00:00,20.91,24.45
Packaging_Robot_2,2026-06-28 08:00:00,21.97,24.39
Labeling_Machine_2,2026-06-28 08:00:00,22.58,25.44
Palletizer_2,2026-06-28 08:00:00,22.19,25.54
CNC_Mill_1,2026-06-28 08:15:00,26.93,30.45
CNC_Lathe_1,2026-06-28 08:15:00,22.65,24.93
Robotic_Welder_1,2026-06-28 08:15:00,26.53,59.04
Pick_Place_1,2026-06-28 08:15:00,21.81,25.24
Assembly_Conveyor_1,2026-06-28 08:15:00,21.08,24.56
Injection_Molder_2,2026-06-28 08:15:00,22.35,23.48
Thermoformer_2,2026-06-28 08:15:00,22.36,24.96
Packaging_Robot_2,2026-06-28 08:15:00,22.49,24.88
Labeling_Machine_2,2026-06-28 08:15:00,21.68,24.41
Palletizer_2,2026-06-28 08:15:00,22.4,25.23
CNC_Mill_1,2026-06-28 08:30:00,25.24,30.69
CNC_Lathe_1,2026-06-28 08:30:00,22.29,25.51
Robotic_Welder_1,2026-06-28 08:30:00,25.02,53.87
Pick_Place_1,2026-06-28 08:30:00,21.7,25.09
Assembly_Conveyor_1,2026-06-28 08:30:00,21.71,25.06
Injection_Molder_2,2026-06-28 08:30:00,21.53,24.96
Thermoformer_2,2026-06-28 08:30:00,22.65,25.11
Packaging_Robot_2,2026-06-28 08:30:00,21.79,24.32
Labeling_Machine_2,2026-06-28 08:30:00,22.65,24.55
Palletizer_2,2026-06-28 08:30:00,22.2,25.04
CNC_Mill_1,2026-06-28 08:45:00,25.02,30.42
CNC_Lathe_1,2026-06-28 08:45:00,22.98,24.93
Robotic_Welder_1,2026-06-28 08:45:00,25.65,59.34
Pick_Place_1,2026-06-28 08:45:00,22.07,24.84
Assembly_Conveyor_1,2026-06-28 08:45:00,21.96,25.1
Injection_Molder_2,2026-06-28 08:45:00,22.18,25.89
Thermoformer_2,2026-06-28 08:45:00,22.33,25.02
Packaging_Robot_2,2026-06-28 08:45:00,22.35,23.93
Labeling_Machine_2,2026-06-28 08:45:00,21.97,25.29
Palletizer_2,2026-06-28 08:45:00,21.61,24.62
CNC_Mill_1,2026-06-28 09:00:00,25.48,30.99
CNC_Lathe_1,2026-06-28 09:00:00,21.41,24.87
Robotic_Welder_1,2026-06-28 09:00:00,25.94,59.21
Pick_Place_1,2026-06-28 09:00:00,21.96,25.09
Assembly_Conveyor_1,2026-06-28 09:00:00,22.02,24.51
Injection_Molder_2,2026-06-28 09:00:00,22.18,25.04
Thermoformer_2,2026-06-28 09:00:00,22.66,24.21
Packaging_Robot_2,2026-06-28 09:00:00,22.5,25.42
Labeling_Machine_2,2026-06-28 09:00:00,21.7,25.94
Palletizer_2,2026-06-28 09:00:00,21.61,24.27
CNC_Mill_1,2026-06-28 09:15:00,24.9,30.04
CNC_Lathe_1,2026-06-28 09:15:00,21.93,25.52
Robotic_Welder_1,2026-06-28 09:15:00,25.97,61.14
Pick_Place_1,2026-06-28 09:15:00,22.42,25.51
Assembly_Conveyor_1,2026-06-28 09:15:00,22.44,25.19
Injection_Molder_2,2026-06-28 09:15:00,21.77,25.38
Thermoformer_2,2026-06-28 09:15:00,21.39,24.16
Packaging_Robot_2,2026-06-28 09:15:00,21.93,25.06
Labeling_Machine_2,2026-06-28 09:15:00,21.95,25.51
Palletizer_2,2026-06-28 09:15:00,21.68,25.21
CNC_Mill_1,2026-06-28 09:30:00,25.71,28.97
CNC_Lathe_1,2026-06-28 09:30:00,21.79,25.47
Robotic_Welder_1,2026-06-28 09:30:00,24.38,58.34
Pick_Place_1,2026-06-28 09:30:00,22.41,25.76
Assembly_Conveyor_1,2026-06-28 09:30:00,22.83,25.67
Injection_Molder_2,2026-06-28 09:30:00,21.58,24.87
Thermoformer_2,2026-06-28 09:30:00,22.08,25.17
Packaging_Robot_2,2026-06-28 09:30:00,22.02,24.61
Labeling_Machine_2,2026-06-28 09:30:00,21.46,25.63
Palletizer_2,2026-06-28 09:30:00,21.39,25.4
CNC_Mill_1,2026-06-28 09:45:00,24.56,29.07
CNC_Lathe_1,2026-06-28 09:45:00,22.27,24.56
Robotic_Welder_1,2026-06-28 09:45:00,26.61,57.9
Pick_Place_1,2026-06-28 09:45:00,22.24,25.47
Assembly_Conveyor_1,2026-06-28 09:45:00,21.61,25.24
Injection_Molder_2,2026-06-28 09:45:00,21.51,24.67
Thermoformer_2,2026-06-28 09:45:00,21.93,25.28
Packaging_Robot_2,2026-06-28 09:45:00,21.52,26.01
Labeling_Machine_2,2026-06-28 09:45:00,22.19,25.38
Palletizer_2,2026-06-28 09:45:00,21.93,24.7
CNC_Mill_1,2026-06-28 10:00:00,23.32,31.2
CNC_Lathe_1,2026-06-28 10:00:00,22.27,24.41
Robotic_Welder_1,2026-06-28 10:00:00,26.0,57.04
Pick_Place_1,2026-06-28 10:00:00,21.34,25.21
Assembly_Conveyor_1,2026-06-28 10:00:00,22.11,25.59
Injection_Molder_2,2026-06-28 10:00:00,21.14,24.89
Thermoformer_2,2026-06-28 10:00:00,22.07,25.43
Packaging_Robot_2,2026-06-28 10:00:00,22.41,25.36
Labeling_Machine_2,2026-06-28 10:00:00,21.74,24.13
Palletizer_2,2026-06-28 10:00:00,21.91,24.66
CNC_Mill_1,2026-06-28 10:15:00,27.17,29.96
CNC_Lathe_1,2026-06-28 10:15:00,22.58,24.97
Robotic_Welder_1,2026-06-28 10:15:00,23.96,55.99
Pick_Place_1,2026-06-28 10:15:00,22.49,25.17
Assembly_Conveyor_1,2026-06-28 10:15:00,21.55,25.15
Injection_Molder_2,2026-06-28 10:15:00,22.16,24.62
Thermoformer_2,2026-06-28 10:15:00,22.61,24.98
Packaging_Robot_2,2026-06-28 10:15:00,21.77,23.76
Labeling_Machine_2,2026-06-28 10:15:00,22.01,25.58
Palletizer_2,2026-06-28 10:15:00,22.48,24.69
CNC_Mill_1,2026-06-28 10:30:00,24.82,30.65
CNC_Lathe_1,2026-06-28 10:30:00,22.16,25.06
Robotic_Welder_1,2026-06-28 10:30:00,24.39,54.58
Pick_Place_1,2026-06-28 10:30:00,21.69,25.05
Assembly_Conveyor_1,2026-06-28 10:30:00,20.86,24.36
Injection_Molder_2,2026-06-28 10:30:00,23.03,24.97
Thermoformer_2,2026-06-28 10:30:00,21.71,25.82
Packaging_Robot_2,2026-06-28 10:30:00,22.33,25.7
Labeling_Machine_2,2026-06-28 10:30:00,21.99,24.87
Palletizer_2,2026-06-28 10:30:00,22.18,24.49
CNC_Mill_1,2026-06-28 10:45:00,23.94,30.68
CNC_Lathe_1,2026-06-28 10:45:00,21.53,25.49
Robotic_Welder_1,2026-06-28 10:45:00,27.04,58.45
Pick_Place_1,2026-06-28 10:45:00,22.35,25.37
Assembly_Conveyor_1,2026-06-28 10:45:00,22.94,24.58
Injection_Molder_2,2026-06-28 10:45:00,22.09,24.51
Thermoformer_2,2026-06-28 10:45:00,21.47,25.42
Packaging_Robot_2,2026-06-28 10:45:00,22.2,25.53
Labeling_Machine_2,2026-06-28 10:45:00,22.13,24.6
Palletizer_2,2026-06-28 10:45:00,21.98,25.01
CNC_Mill_1,2026-06-28 11:00:00,25.97,29.76
CNC_Lathe_1,2026-06-28 11:00:00,22.11,24.66
Robotic_Welder_1,2026-06-28 11:00:00,26.35,55.3
Pick_Place_1,2026-06-28 11:00:00,21.84,24.66
Assembly_Conveyor_1,2026-06-28 11:00:00,21.81,25.83
Injection_Molder_2,2026-06-28 11:00:00,21.92,25.02
Thermoformer_2,2026-06-28 11:00:00,21.93,24.77
Packaging_Robot_2,2026-06-28 11:00:00,22.46,24.11
Labeling_Machine_2,2026-06-28 11:00:00,22.94,24.62
Palletizer_2,2026-06-28 11:00:00,21.46,25.05
CNC_Mill_1,2026-06-28 11:15:00,25.35,28.66
CNC_Lathe_1,2026-06-28 11:15:00,22.63,24.31
Robotic_Welder_1,2026-06-28 11:15:00,25.78,57.99
Pick_Place_1,2026-06-28 11:15:00,22.28,24.6
Assembly_Conveyor_1,2026-06-28 11:15:00,22.63,25.18
Injection_Molder_2,2026-06-28 11:15:00,23.24,25.51
Thermoformer_2,2026-06-28 11:15:00,22.24,25.61
Packaging_Robot_2,2026-06-28 11:15:00,22.09,25.16
Labeling_Machine_2,2026-06-28 11:15:00,22.65,25.18
Palletizer_2,2026-06-28 11:15:00,22.86,24.4
CNC_Mill_1,2026-06-28 11:30:00,25.01,30.46
CNC_Lathe_1,2026-06-28 11:30:00,21.73,24.84
Robotic_Welder_1,2026-06-28 11:30:00,26.37,57.75
Pick_Place_1,2026-06-28 11:30:00,21.7,25.12
Assembly_Conveyor_1,2026-06-28 11:30:00,22.16,25.03
Injection_Molder_2,2026-06-28 11:30:00,21.75,24.7
Thermoformer_2,2026-06-28 11:30:00,22.13,25.29
Packaging_Robot_2,2026-06-28 11:30:00,22.16,25.16
Labeling_Machine_2,2026-06-28 11:30:00,22.11,25.12
Palletizer_2,2026-06-28 11:30:00,21.56,25.12
CNC_Mill_1,2026-06-28 11:45:00,24.58,29.01
CNC_Lathe_1,2026-06-28 11:45:00,22.78,25.44
Robotic_Welder_1,2026-06-28 11:45:00,26.23,57.15
Pick_Place_1,2026-06-28 11:45:00,22.01,24.81
Assembly_Conveyor_1,2026-06-28 11:45:00,23.19,25.11
Injection_Molder_2,2026-06-28 11:45:00,21.28,24.23
Thermoformer_2,2026-06-28 11:45:00,21.36,24.55
Packaging_Robot_2,2026-06-28 11:45:00,22.45,25.15
Labeling_Machine_2,2026-06-28 11:45:00,21.58,24.58
Palletizer_2,2026-06-28 11:45:00,21.78,25.01
CNC_Mill_1,2026-06-28 12:00:00,24.41,28.76
CNC_Lathe_1,2026-06-28 12:00:00,22.64,25.11
Robotic_Welder_1,2026-06-28 12:00:00,27.82,57.89
Pick_Place_1,2026-06-28 12:00:00,22.24,25.03
Assembly_Conveyor_1,2026-06-28 12:00:00,21.6,25.23
Injection_Molder_2,2026-06-28 12:00:00,22.82,24.99
Thermoformer_2,2026-06-28 12:00:00,22.24,25.67
Packaging_Robot_2,2026-06-28 12:00:00,22.14,25.26
Labeling_Machine_2,2026-06-28 12:00:00,21.93,25.35
Palletizer_2,2026-06-28 12:00:00,22.35,25.71
CNC_Mill_1,2026-06-28 12:15:00,24.86,30.94
CNC_Lathe_1,2026-06-28 12:15:00,21.37,25.42
Robotic_Welder_1,2026-06-28 12:15:00,26.95,56.93
Pick_Place_1,2026-06-28 12:15:00,22.72,25.27
Assembly_Conveyor_1,2026-06-28 12:15:00,21.75,24.55
Injection_Molder_2,2026-06-28 12:15:00,22.17,24.41
Thermoformer_2,2026-06-28 12:15:00,21.12,25.81
Packaging_Robot_2,2026-06-28 12:15:00,22.69,25.2
Labeling_Machine_2,2026-06-28 12:15:00,21.6,24.98
Palletizer_2,2026-06-28 12:15:00,22.12,24.16
CNC_Mill_1,2026-06-28 12:30:00,25.71,29.8
CNC_Lathe_1,2026-06-28 12:30:00,21.85,25.16
Robotic_Welder_1,2026-06-28 12:30:00,26.94,55.13
Pick_Place_1,2026-06-28 12:30:00,21.99,25.78
Assembly_Conveyor_1,2026-06-28 12:30:00,21.95,24.38
Injection_Molder_2,2026-06-28 12:30:00,21.9,25.59
Thermoformer_2,2026-06-28 12:30:00,21.57,24.98
Packaging_Robot_2,2026-06-28 12:30:00,21.86,25.44
Labeling_Machine_2,2026-06-28 12:30:00,21.5,24.15
Palletizer_2,2026-06-28 12:30:00,22.68,24.93
CNC_Mill_1,2026-06-28 12:45:00,26.11,31.3
CNC_Lathe_1,2026-06-28 12:45:00,21.84,24.71
Robotic_Welder_1,2026-06-28 12:45:00,24.51,58.08
Pick_Place_1,2026-06-28 12:45:00,22.19,25.66
Assembly_Conveyor_1,2026-06-28 12:45:00,22.18,25.63
Injection_Molder_2,2026-06-28 12:45:00,23.01,24.6
Thermoformer_2,2026-06-28 12:45:00,22.12,25.14
Packaging_Robot_2,2026-06-28 12:45:00,21.21,25.13
Labeling_Machine_2,2026-06-28 12:45:00,22.23,25.16
Palletizer_2,2026-06-28 12:45:00,23.12,24.11
CNC_Mill_1,2026-06-28 13:00:00,24.73,31.21
CNC_Lathe_1,2026-06-28 13:00:00,22.01,25.25
Robotic_Welder_1,2026-06-28 13:00:00,26.16,57.66
Pick_Place_1,2026-06-28 13:00:00,22.17,24.6
Assembly_Conveyor_1,2026-06-28 13:00:00,22.09,24.83
Injection_Molder_2,2026-06-28 13:00:00,21.98,24.97
Thermoformer_2,2026-06-28 13:00:00,21.36,24.92
Packaging_Robot_2,2026-06-28 13:00:00,21.41,24.91
Labeling_Machine_2,2026-06-28 13:00:00,22.21,24.92
Palletizer_2,2026-06-28 13:00:00,20.88,24.98
CNC_Mill_1,2026-06-28 13:15:00,24.66,29.29
CNC_Lathe_1,2026-06-28 13:15:00,22.05,24.72
Robotic_Welder_1,2026-06-28 13:15:00,24.87,58.73
Pick_Place_1,2026-06-28 13:15:00,22.84,25.28
Assembly_Conveyor_1,2026-06-28 13:15:00,21.6,25.18
Injection_Molder_2,2026-06-28 13:15:00,21.86,25.87
Thermoformer_2,2026-06-28 13:15:00,22.27,23.88
Packaging_Robot_2,2026-06-28 13:15:00,21.47,25.45
Labeling_Machine_2,2026-06-28 13:15:00,22.19,25.08
Palletizer_2,2026-06-28 13:15:00,21.52,25.34
CNC_Mill_1,2026-06-28 13:30:00,24.16,30.1
CNC_Lathe_1,2026-06-28 13:30:00,21.93,25.57
Robotic_Welder_1,2026-06-28 13:30:00,26.09,58.18
Pick_Place_1,2026-06-28 13:30:00,20.61,25.4
Assembly_Conveyor_1,2026-06-28 13:30:00,20.99,24.5
Injection_Molder_2,2026-06-28 13:30:00,21.81,25.44
Thermoformer_2,2026-06-28 13:30:00,21.6,25.39
Packaging_Robot_2,2026-06-28 13:30:00,22.17,25.22
Labeling_Machine_2,2026-06-28 13:30:00,22.2,25.29
Palletizer_2,2026-06-28 13:30:00,22.09,25.26
CNC_Mill_1,2026-06-28 13:45:00,26.48,29.69
CNC_Lathe_1,2026-06-28 13:45:00,22.1,24.9
Robotic_Welder_1,2026-06-28 13:45:00,26.85,58.29
Pick_Place_1,2026-06-28 13:45:00,21.9,24.49
Assembly_Conveyor_1,2026-06-28 13:45:00,22.62,24.04
Injection_Molder_2,2026-06-28 13:45:00,22.43,24.97
Thermoformer_2,2026-06-28 13:45:00,21.53,24.3
Packaging_Robot_2,2026-06-28 13:45:00,21.79,24.9
Labeling_Machine_2,2026-06-28 13:45:00,21.77,24.73
Palletizer_2,2026-06-28 13:45:00,21.56,25.36
CNC_Mill_1,2026-06-28 14:00:00,24.5,29.8
CNC_Lathe_1,2026-06-28 14:00:00,21.85,25.31
Robotic_Welder_1,2026-06-28 14:00:00,26.51,55.57
Pick_Place_1,2026-06-28 14:00:00,21.5,25.24
Assembly_Conveyor_1,2026-06-28 14:00:00,22.71,24.45
Injection_Molder_2,2026-06-28 14:00:00,21.32,25.85
Thermoformer_2,2026-06-28 14:00:00,22.32,24.74
Packaging_Robot_2,2026-06-28 14:00:00,22.61,25.06
Labeling_Machine_2,2026-06-28 14:00:00,21.76,24.86
Palletizer_2,2026-06-28 14:00:00,21.73,24.26
CNC_Mill_1,2026-06-28 14:15:00,24.57,30.06
CNC_Lathe_1,2026-06-28 14:15:00,22.08,24.59
Robotic_Welder_1,2026-06-28 14:15:00,25.4,56.61
Pick_Place_1,2026-06-28 14:15:00,22.25,25.32
Assembly_Conveyor_1,2026-06-28 14:15:00,22.01,24.93
Injection_Molder_2,2026-06-28 14:15:00,21.24,25.62
Thermoformer_2,2026-06-28 14:15:00,22.21,24.99
Packaging_Robot_2,2026-06-28 14:15:00,21.98,24.98
Labeling_Machine_2,2026-06-28 14:15:00,22.81,25.89
Palletizer_2,2026-06-28 14:15:00,21.23,25.07
CNC_Mill_1,2026-06-28 14:30:00,24.92,29.14
CNC_Lathe_1,2026-06-28 14:30:00,22.21,25.67
Robotic_Welder_1,2026-06-28 14:30:00,25.83,57.12
Pick_Place_1,2026-06-28 14:30:00,22.44,25.05
Assembly_Conveyor_1,2026-06-28 14:30:00,21.65,24.54
Injection_Molder_2,2026-06-28 14:30:00,23.11,24.9
Thermoformer_2,2026-06-28 14:30:00,21.94,25.61
Packaging_Robot_2,2026-06-28 14:30:00,21.8,25.11
Labeling_Machine_2,2026-06-28 14:30:00,21.63,25.12
Palletizer_2,2026-06-28 14:30:00,22.23,25.19
CNC_Mill_1,2026-06-28 14:45:00,24.21,30.39
CNC_Lathe_1,2026-06-28 14:45:00,21.91,25.16
Robotic_Welder_1,2026-06-28 14:45:00,27.41,55.46
Pick_Place_1,2026-06-28 14:45:00,22.13,24.58
Assembly_Conveyor_1,2026-06-28 14:45:00,22.48,25.41
Injection_Molder_2,2026-06-28 14:45:00,22.29,24.61
Thermoformer_2,2026-06-28 14:45:00,22.08,25.1
Packaging_Robot_2,2026-06-28 14:45:00,22.51,24.52
Labeling_Machine_2,2026-06-28 14:45:00,21.61,25.64
Palletizer_2,2026-06-28 14:45:00,21.67,25.05
CNC_Mill_1,2026-06-28 15:00:00,23.81,29.43
CNC_Lathe_1,2026-06-28 15:00:00,22.13,25.38
Robotic_Welder_1,2026-06-28 15:00:00,26.69,58.42
Pick_Place_1,2026-06-28 15:00:00,21.81,25.39
Assembly_Conveyor_1,2026-06-28 15:00:00,22.64,25.31
Injection_Molder_2,2026-06-28 15:00:00,22.59,25.06
Thermoformer_2,2026-06-28 15:00:00,20.88,24.69
Packaging_Robot_2,2026-06-28 15:00:00,21.2,24.88
Labeling_Machine_2,2026-06-28 15:00:00,23.29,24.09
Palletizer_2,2026-06-28 15:00:00,22.16,25.49
CNC_Mill_1,2026-06-28 15:15:00,25.99,30.31
CNC_Lathe_1,2026-06-28 15:15:00,21.87,24.74
Robotic_Welder_1,2026-06-28 15:15:00,25.2,57.28
Pick_Place_1,2026-06-28 15:15:00,22.11,25.57
Assembly_Conveyor_1,2026-06-28 15:15:00,22.52,24.87
